order_id,date,Products,region,quantity_sold,unit_price,total_sales
13593,1/8/2024,clothings,west,4,$194.81 ,779.24
13594,3/11/2024,books,west,10,$158.10 ,1581
13595,1/7/2024,sports,west,1,$109.05 ,109.05
13596,6/12/2024,Electronics,north ,5,$192.31 ,961.55
13597,4/29/2024,Electronics,east,,$116.85 ,
13598,1/3/2024,Electronics,west,9,$174.36 ,1569.24
13599,5/20/2024,Electronics,north ,7,$102.81 ,719.67
13600,2/15/2024,sports,north ,3,$92.04 ,276.12
13601,5/21/2024,toys,west,1, Thirty ,
13602,6/29/2024,Electronics,north ,2,$12.19 ,24.38
13603,5/21/2024,sports,east,7, Thirty ,
13604,6/16/2024,clothings,west,9,$102.50 ,922.5
13605,5/3/2024,books,north ,4,$151.40 ,605.6
13606,3/30/2024,books,south,4,$161.93 ,647.72
13607,5/31/2024,Home goods,north ,9,$126.87 ,1141.83
13608,4/20/2024,Home goods,west,1,$48.90 ,48.9
13609,3/14/2024,sports,west,7,$132.36 ,926.52
13610,1/10/2024,books,north ,4,$55.09 ,220.36
13611,5/23/2024,Electronics,north ,10,$76.22 ,762.2
13612,3/3/2024,Home goods,south,6,$131.05 ,786.3
13613,3/29/2024,toys,south,,$96.41 ,
13614,3/8/2024,Home goods,south,9,$91.35 ,822.15
13615,1/13/2024,clothings,west,10,$199.79 ,1997.9
13616,3/16/2024,toys,south,10,$26.13 ,261.3
13617,3/25/2024,sports,east,6,$57.16 ,342.96
13618,1/31/2024,Home goods,north ,8,$167.12 ,1336.96
13619,3/17/2024,sports,east,7,$155.43 ,1088.01
13620,6/28/2024,toys,north ,6,$156.70 ,940.2
13621,6/23/2024,sports,east,4,$71.53 ,286.12
13622,4/23/2024,books,west,5,$137.54 ,687.7
13623,5/11/2024,toys,west,10,$167.60 ,1676
13624,6/11/2024,toys,north ,6,$146.16 ,876.96
13625,6/26/2024,books,north ,9,$121.39 ,1092.51
13626,1/9/2024,toys,west,9,  ,
13627,4/16/2024,Home goods,east,7,$42.30 ,296.1
13628,2/13/2024,toys,north ,9,$91.81 ,826.29
13629,6/6/2024,Electronics,north ,4,$81.89 ,327.56
13630,4/15/2024,books,north ,9,$55.59 ,500.31
13631,4/8/2024,books,east,10,$177.46 ,1774.6
13632,3/6/2024,toys,south,6,$21.94 ,131.64
13633,5/31/2024,toys,north ,8,$87.52 ,700.16
13634,2/18/2024,Home goods,north ,1,$108.33 ,108.33
13635,6/11/2024,toys,south,3,$150.32 ,450.96
13636,2/9/2024,books,south,2,$67.95 ,135.9
13637,3/13/2024,sports,north ,6,$134.12 ,804.72
13638,4/26/2024,clothings,south,9,$20.52 ,184.68
13639,3/29/2024,books,east,9,$178.03 ,1602.27
13640,6/24/2024,Electronics,north ,5,$60.78 ,303.9
13641,2/3/2024,toys,north ,7,$37.45 ,262.15
13642,2/14/2024,toys,north ,,$175.01 ,
13643,6/1/2024,books,east,1,$18.44 ,18.44
13644,3/20/2024,toys,north ,2,$135.26 ,270.52
13645,2/18/2024,books,south,7,$82.03 ,574.21
13646,6/2/2024,Home goods,south,8,$148.37 ,1186.96
13647,4/22/2024,sports,west,1,$178.21 ,178.21
13648,6/28/2024,sports,north ,1,$178.27 ,178.27
13649,3/14/2024,toys,east,6,  ,
13650,3/25/2024,Electronics,west,8,$20.81 ,166.48
13651,1/29/2024,Home goods,south,1,$82.42 ,82.42
13652,1/14/2024,sports,north ,8,$32.38 ,259.04
13653,3/22/2024,Home goods,west,4,$150.74 ,602.96
13654,1/4/2024,sports,east,2,$181.61 ,363.22
13655,5/4/2024,Home goods,east,10,$42.66 ,426.6
13656,3/29/2024,books,south,2,$28.81 ,57.62
13657,1/7/2024,Home goods,north ,7,$83.16 ,582.12
13658,6/27/2024,Electronics,west,7,$195.10 ,1365.7
13659,5/30/2024,books,west,2,$160.24 ,320.48
13660,4/20/2024,sports,west,8,$166.75 ,1334
13661,5/10/2024,Electronics,north ,2,$69.56 ,139.12
13662,4/11/2024,Electronics,east,7,$167.58 ,1173.06
13663,4/16/2024,books,north ,9,$43.10 ,387.9
13664,2/4/2024,Home goods,east,5,$58.70 ,293.5
13665,5/22/2024,sports,east,9,$159.13 ,1432.17
13666,1/18/2024,books,south,10,$137.27 ,1372.7
13667,6/29/2024,toys,south,5,$11.55 ,57.75
13668,6/30/2024,clothings,west,6,$129.36 ,776.16
13669,4/17/2024,books,north ,6,$24.06 ,144.36
13670,5/28/2024,toys,west,2,$68.59 ,137.18
13671,6/6/2024,toys,north ,2,$78.39 ,156.78
13672,2/5/2024,Electronics,north ,6,$170.76 ,1024.56
13673,3/11/2024,toys,east,7,$79.47 ,556.29
13674,1/2/2024,clothings,north ,5,$121.15 ,605.75
13675,5/18/2024,Home goods,north ,1,$129.59 ,129.59
13676,4/16/2024,clothings,south,2,$119.44 ,238.88
13677,4/6/2024,books,east,10,$136.36 ,1363.6
13678,1/8/2024,sports,north ,3,$107.25 ,321.75
13679,2/19/2024,Electronics,east,5,$101.30 ,506.5
13680,1/17/2024,Electronics,north ,8,$129.65 ,1037.2
13681,3/29/2024,books,east,7,$178.76 ,1251.32
13682,3/7/2024,Electronics,south,3,$159.43 ,478.29
13683,5/6/2024,sports,south,9,$199.61 ,1796.49
13684,1/12/2024,clothings,west,1,$16.67 ,16.67
13685,5/14/2024,sports,south,9,$46.92 ,422.28
13686,3/2/2024,sports,east,2,$102.51 ,205.02
13687,5/9/2024,Electronics,south,9, Thirty ,
13688,4/3/2024,books,north ,,$31.48 ,
13689,6/8/2024,Home goods,south,6,$67.65 ,405.9
13690,3/29/2024,toys,east,3,$119.20 ,357.6
13691,4/8/2024,sports,west,2,$41.12 ,82.24
13692,2/12/2024,clothings,east,9,$151.81 ,1366.29
13693,2/4/2024,Home goods,south,9,$28.52 ,256.68
13694,5/14/2024,clothings,west,10,$110.42 ,1104.2
13695,3/19/2024,books,west,8,$66.38 ,531.04
13696,1/27/2024,clothings,east,10,$47.37 ,473.7
13697,4/16/2024,clothings,north ,7,$28.70 ,200.9
13698,2/6/2024,Home goods,south,5,$26.22 ,131.1
13699,2/29/2024,Home goods,north ,8,$50.51 ,404.08
13700,4/26/2024,books,east,2,$35.59 ,71.18
13701,6/25/2024,clothings,north ,1,$39.15 ,39.15
13702,3/4/2024,toys,west,8,$127.52 ,1020.16
13703,5/15/2024,books,north ,7,$24.60 ,172.2
13704,4/10/2024,Electronics,west,10,$134.65 ,1346.5
13705,1/26/2024,clothings,west,,$126.93 ,
13706,3/17/2024,clothings,south,6,$192.77 ,1156.62
13707,2/18/2024,books,north ,1,$176.99 ,176.99
13708,1/1/2024,sports,south,2,$12.07 ,24.14
13709,4/13/2024,sports,west,8,$10.85 ,86.8
13710,2/10/2024,sports,south,9,$40.59 ,365.31
13711,6/15/2024,sports,east,6,$154.81 ,928.86
13712,6/9/2024,Home goods,west,6,$14.32 ,85.92
13713,4/7/2024,toys,east,8,$178.73 ,1429.84
13714,5/6/2024,Home goods,north ,1,$130.79 ,130.79
13715,5/14/2024,books,west,3,  ,
13716,3/10/2024,sports,north ,5,$34.40 ,172
13717,1/27/2024,books,north ,7,$199.00 ,1393
13718,6/7/2024,clothings,north ,2,$59.54 ,119.08
13719,5/5/2024,toys,west,4,$49.01 ,196.04
13720,3/2/2024,Electronics,north ,6,$31.24 ,187.44
13721,6/8/2024,toys,east,7,$22.87 ,160.09
13722,6/16/2024,sports,north ,3,$164.13 ,492.39
13723,4/8/2024,Electronics,east,5,$159.55 ,797.75
13724,1/10/2024,Home goods,east,9,$87.84 ,790.56
13725,5/21/2024,Electronics,east,10,$73.91 ,739.1
13726,4/26/2024,Home goods,east,7,$129.16 ,904.12
13727,3/18/2024,books,east,9,$175.03 ,1575.27
13728,2/11/2024,books,east,5,$144.30 ,721.5
13729,5/3/2024,sports,east,3,$167.28 ,501.84
13730,6/3/2024,Home goods,south,3,$167.59 ,502.77
13731,5/29/2024,clothings,south,3,$24.70 ,74.1
13732,3/6/2024,toys,north ,7,$10.40 ,72.8
13733,6/20/2024,toys,west,9,$134.92 ,1214.28
13734,1/9/2024,Electronics,south,3,$104.46 ,313.38
13735,5/24/2024,Electronics,east,2,$139.22 ,278.44
13736,5/21/2024,Home goods,west,4,$183.44 ,733.76
13737,4/25/2024,Home goods,south,6,$188.34 ,1130.04
13738,4/27/2024,Home goods,north ,3,$192.14 ,576.42
13739,4/3/2024,toys,east,8,$32.42 ,259.36
13740,1/9/2024,Electronics,south,2,$67.05 ,134.1
13741,6/17/2024,Electronics,east,1,$42.75 ,42.75
13742,6/11/2024,books,south,7,$81.15 ,568.05
13743,4/12/2024,toys,north ,6,$65.71 ,394.26
13744,3/27/2024,clothings,east,8,$39.55 ,316.4
13745,3/14/2024,Electronics,north ,,$103.99 ,
13746,6/29/2024,Electronics,north ,10,$29.57 ,295.7
13747,3/16/2024,sports,east,5,$54.97 ,274.85
13748,4/6/2024,Home goods,south,7,$179.63 ,1257.41
13749,6/30/2024,Home goods,east,9,$14.12 ,127.08
13750,3/18/2024,Home goods,south,3,$63.44 ,190.32
13751,2/21/2024,sports,south,8,$95.96 ,767.68
13752,1/21/2024,clothings,east,2,$120.07 ,240.14
13753,3/25/2024,Electronics,north ,1,$118.62 ,118.62
13754,4/22/2024,clothings,west,9,$132.33 ,1190.97
13755,3/9/2024,toys,east,8,$153.96 ,1231.68
13756,1/9/2024,toys,south,2,$135.79 ,271.58
13757,3/2/2024,books,east,8,$178.25 ,1426
13758,5/24/2024,books,north ,6,$162.70 ,976.2
13759,1/24/2024,sports,east,5,$139.46 ,697.3
13760,1/1/2024,sports,west,10,$48.56 ,485.6
13761,1/3/2024,toys,south,6,$118.17 ,709.02
13762,3/7/2024,toys,west,6,$64.61 ,387.66
13763,6/11/2024,Home goods,north ,4,$91.78 ,367.12
13764,4/15/2024,clothings,south,2,$159.61 ,319.22
13765,2/16/2024,clothings,north ,6,$166.02 ,996.12
13766,6/13/2024,sports,east,8,$117.50 ,940
13767,5/21/2024,Electronics,west,5,$74.13 ,370.65
13768,4/7/2024,toys,south,5,$56.42 ,282.1
13769,5/24/2024,toys,north ,4,$136.77 ,547.08
13770,2/11/2024,clothings,west,7,$188.14 ,1316.98
13771,4/14/2024,clothings,west,9,$18.94 ,170.46
13772,1/7/2024,sports,west,8,$55.24 ,441.92
13773,3/31/2024,Home goods,west,10,$100.85 ,1008.5
13774,6/4/2024,sports,east,9,$182.15 ,1639.35
13775,6/5/2024,sports,south,7,$56.50 ,395.5
13776,5/18/2024,sports,north ,7,$174.91 ,1224.37
13777,3/15/2024,Electronics,south,10,$102.17 ,1021.7
13778,1/21/2024,sports,south,4,$145.29 ,581.16
13779,4/24/2024,books,west,9,$198.68 ,1788.12
13780,2/7/2024,books,west,6,$122.10 ,732.6
13781,4/28/2024,toys,west,,$191.39 ,
13782,5/1/2024,Home goods,north ,7,$28.56 ,199.92
13783,6/1/2024,Electronics,south,1,$28.73 ,28.73
13784,2/8/2024,Electronics,north ,10,$67.54 ,675.4
13785,6/28/2024,sports,north ,7,$76.75 ,537.25
13786,2/17/2024,toys,south,5,$148.45 ,742.25
13787,4/26/2024,clothings,east,8,  ,
13788,4/9/2024,Home goods,north ,4,$67.90 ,271.6
13789,5/7/2024,toys,east,7,$51.61 ,361.27
13790,3/26/2024,clothings,north ,7,$149.13 ,1043.91
13791,3/6/2024,Home goods,south,8,$119.69 ,957.52
13792,3/16/2024,toys,north ,8,$189.41 ,1515.28
13793,6/27/2024,sports,south,10,$31.39 ,313.9
13794,2/5/2024,Home goods,west,10,$12.31 ,123.1
13795,2/27/2024,books,south,5,$155.37 ,776.85
13796,3/1/2024,toys,south,6,$113.46 ,680.76
13797,1/21/2024,clothings,east,3,$141.11 ,423.33
13798,1/5/2024,Electronics,north ,6,$58.12 ,348.72
13799,2/11/2024,sports,north ,9,$147.13 ,1324.17
13800,4/11/2024,toys,east,,$133.83 ,
13801,3/9/2024,toys,east,9,$139.53 ,1255.77
13802,2/21/2024,clothings,south,1,$79.83 ,79.83
13803,3/12/2024,Electronics,south,3,$48.64 ,145.92
13804,3/25/2024,Home goods,east,6,$18.80 ,112.8
13805,5/24/2024,books,east,10,$85.03 ,850.3
13806,2/8/2024,Home goods,east,6,$56.56 ,339.36
13807,4/28/2024,Electronics,west,3,$116.10 ,348.3
13808,5/25/2024,books,south,5,$132.94 ,664.7
13809,3/11/2024,toys,north ,1,$99.48 ,99.48
13810,4/21/2024,Home goods,south,7,$171.81 ,1202.67
13811,5/20/2024,Electronics,north ,,$103.18 ,
13812,1/25/2024,sports,east,1,  ,
13813,1/11/2024,books,west,1,$125.70 ,125.7
13814,1/31/2024,Electronics,south,5,$169.47 ,847.35
13815,1/2/2024,books,west,4,$34.71 ,138.84
13816,3/27/2024,toys,east,8,$73.40 ,587.2
13817,4/28/2024,books,north ,3,$58.00 ,174
13818,5/14/2024,clothings,east,4,$157.13 ,628.52
13819,3/13/2024,toys,north ,8,$156.02 ,1248.16
13820,2/6/2024,sports,east,7,$128.26 ,897.82
13821,1/9/2024,sports,south,5,$60.57 ,302.85
13822,4/11/2024,books,south,8,$170.21 ,1361.68
13823,6/14/2024,sports,east,2,$63.79 ,127.58
13824,5/30/2024,Home goods,south,1,$130.82 ,130.82
13825,6/2/2024,sports,north ,8,$152.65 ,1221.2
13826,6/15/2024,sports,west,,$123.04 ,
13827,3/11/2024,Home goods,east,3,$91.94 ,275.82
13828,3/28/2024,books,west,3,$185.94 ,557.82
13829,1/27/2024,sports,north ,1,$48.04 ,48.04
13830,6/17/2024,Electronics,west,10,$150.43 ,1504.3
13831,1/17/2024,sports,west,4,$194.70 ,778.8
13832,3/13/2024,clothings,south,,$102.33 ,
13833,2/11/2024,Electronics,south,6,$33.09 ,198.54
13834,4/15/2024,Home goods,south,,$69.15 ,
13835,3/31/2024,clothings,west,5,$102.57 ,512.85
13836,2/14/2024,toys,west,2, Thirty ,
13837,4/17/2024,books,west,4,$62.38 ,249.52
13838,1/9/2024,Home goods,west,4,$138.11 ,552.44
13839,3/29/2024,clothings,south,,$57.01 ,
13840,5/20/2024,sports,east,8,$66.17 ,529.36
13841,4/5/2024,Home goods,north ,7,$52.51 ,367.57
13842,1/17/2024,Home goods,south,7,$140.54 ,983.78
13843,4/2/2024,Home goods,south,5,$169.31 ,846.55
13844,3/7/2024,clothings,north ,7, Thirty ,
13845,1/31/2024,clothings,north ,5,$57.09 ,285.45
13846,5/3/2024,clothings,west,,$185.69 ,
13847,6/20/2024,sports,west,9,$62.96 ,566.64
13848,5/29/2024,toys,east,6,$133.42 ,800.52
13849,6/28/2024,sports,west,1,$47.00 ,47
13850,5/16/2024,toys,south,10,$62.83 ,628.3
13851,3/22/2024,clothings,south,2,$130.17 ,260.34
13852,5/23/2024,sports,south,6,$58.01 ,348.06
13853,3/23/2024,sports,east,8,$128.83 ,1030.64
13854,1/18/2024,clothings,west,9,$18.54 ,166.86
13855,2/1/2024,sports,south,4,$38.09 ,152.36
13856,4/21/2024,sports,south,9,$102.30 ,920.7
13857,3/29/2024,toys,south,4,$31.03 ,124.12
13858,5/15/2024,Home goods,south,1,$179.92 ,179.92
13859,2/6/2024,toys,south,5,$27.81 ,139.05
13860,2/24/2024,Electronics,west,2,$147.20 ,294.4
13861,5/6/2024,Electronics,west,5,$47.97 ,239.85
13862,4/22/2024,Home goods,north ,7,$28.38 ,198.66
13863,4/19/2024,toys,east,1, Thirty ,
13864,4/28/2024,Electronics,north ,4,  ,
13865,4/5/2024,toys,north ,10,$130.78 ,1307.8
13866,4/16/2024,books,west,2,$52.56 ,105.12
13867,3/14/2024,books,east,7,$126.10 ,882.7
13868,5/24/2024,Home goods,north ,,$161.10 ,
13869,4/15/2024,sports,west,3,$33.27 ,99.81
13870,4/8/2024,Electronics,east,2,$152.34 ,304.68
13871,4/16/2024,Electronics,west,8,$187.48 ,1499.84
13872,2/8/2024,Home goods,east,5,$146.06 ,730.3
13873,3/23/2024,toys,west,,$142.83 ,
13874,1/19/2024,sports,south,7,$73.43 ,514.01
13875,1/14/2024,clothings,west,1,$85.22 ,85.22
13876,5/21/2024,books,west,4,$27.64 ,110.56
13877,6/4/2024,books,west,10,$25.46 ,254.6
13878,2/14/2024,toys,east,4,$151.18 ,604.72
13879,5/6/2024,toys,east,8,$38.03 ,304.24
13880,6/2/2024,Electronics,south,4,$61.49 ,245.96
13881,4/8/2024,sports,east,10,$10.70 ,107
13882,1/23/2024,Home goods,north ,10,$63.74 ,637.4
13883,4/14/2024,clothings,east,9,$198.29 ,1784.61
13884,5/9/2024,toys,east,10,$180.84 ,1808.4
13885,3/10/2024,Home goods,east,1,$40.04 ,40.04
13886,2/12/2024,Electronics,south,2,$118.71 ,237.42
13887,6/22/2024,Electronics,east,2,  ,
13888,6/16/2024,clothings,west,2,$35.50 ,71
13889,5/24/2024,clothings,east,6,$87.22 ,523.32
13890,2/1/2024,sports,south,4,$102.98 ,411.92
13891,3/30/2024,Home goods,south,,$47.08 ,
13892,1/2/2024,clothings,west,6,$14.63 ,87.78
13893,5/21/2024,Electronics,north ,2,$167.33 ,334.66
13894,2/3/2024,Home goods,west,1,$190.23 ,190.23
13895,3/15/2024,books,west,1,$85.60 ,85.6
13896,6/17/2024,sports,west,5,$38.10 ,190.5
13897,2/16/2024,books,west,9,$163.63 ,1472.67
13898,6/30/2024,books,north ,5,$56.84 ,284.2
13899,3/22/2024,books,west,2,$160.76 ,321.52
13900,4/6/2024,toys,north ,2,$153.39 ,306.78
13901,4/23/2024,books,east,1,$101.34 ,101.34
13902,3/11/2024,Home goods,north ,9,$57.90 ,521.1
13903,4/24/2024,books,east,4,$149.78 ,599.12
13904,5/17/2024,clothings,east,2,$26.74 ,53.48
13905,3/31/2024,Home goods,north ,6,$60.31 ,361.86
13906,1/22/2024,books,west,7,$59.76 ,418.32
13907,5/11/2024,books,west,5,$125.63 ,628.15
13908,2/22/2024,toys,south,8,$23.68 ,189.44
13909,5/13/2024,books,north ,9,$115.70 ,1041.3
13910,6/23/2024,Home goods,north ,2,$131.67 ,263.34
13911,1/9/2024,Home goods,north ,1,$136.34 ,136.34
13912,6/7/2024,sports,south,8,$155.07 ,1240.56
13913,6/29/2024,books,west,4,$65.30 ,261.2
13914,2/20/2024,books,south,4,$22.67 ,90.68
13915,2/11/2024,Electronics,west,10,$13.59 ,135.9
13916,4/29/2024,toys,west,3, Thirty ,
13917,1/22/2024,books,north ,2,$61.23 ,122.46
13918,2/17/2024,Home goods,west,10,$113.83 ,1138.3
13919,2/7/2024,clothings,north ,10,$163.43 ,1634.3
13920,1/15/2024,Electronics,west,10,$94.93 ,949.3
13921,4/9/2024,Electronics,east,9,$129.80 ,1168.2
13922,3/16/2024,books,north ,1,$189.80 ,189.8
13923,1/28/2024,toys,south,2, Thirty ,
13924,5/21/2024,toys,north ,7,$96.23 ,673.61
13925,2/27/2024,clothings,south,7,$53.88 ,377.16
13926,6/18/2024,books,east,1,$182.54 ,182.54
13927,2/10/2024,books,north ,10,$102.50 ,1025
13928,3/14/2024,toys,south,6,$38.99 ,233.94
13929,2/8/2024,sports,east,6,$50.57 ,303.42
13930,2/2/2024,toys,east,8,$123.31 ,986.48
13931,6/19/2024,clothings,east,8,$35.65 ,285.2
13932,6/18/2024,Electronics,east,1,$102.81 ,102.81
13933,1/28/2024,toys,north ,2,$194.93 ,389.86
13934,1/2/2024,clothings,east,5,$100.64 ,503.2
13935,2/29/2024,Electronics,south,1,$121.26 ,121.26
13936,6/19/2024,clothings,east,2,$198.01 ,396.02
13937,5/11/2024,toys,east,3,$19.76 ,59.28
13938,2/1/2024,Home goods,east,9,$197.46 ,1777.14
13939,3/5/2024,clothings,south,1,$16.25 ,16.25
13940,4/14/2024,sports,south,3,$43.53 ,130.59
13941,3/31/2024,Electronics,north ,1,$152.81 ,152.81
13942,6/28/2024,clothings,west,4,  ,
13943,2/25/2024,books,west,10,$147.51 ,1475.1
13944,2/16/2024,clothings,south,9,$81.35 ,732.15
13945,1/13/2024,toys,south,8,$24.25 ,194
13946,6/23/2024,books,north ,5,$72.01 ,360.05
13947,5/23/2024,toys,north ,5,$162.84 ,814.2
13948,2/25/2024,toys,south,4,$141.69 ,566.76
13949,6/2/2024,Electronics,west,1,$24.61 ,24.61
13950,6/26/2024,clothings,east,1,$99.49 ,99.49
13951,1/17/2024,clothings,south,6,$102.74 ,616.44
13952,5/30/2024,toys,south,5,$19.99 ,99.95
13953,3/8/2024,clothings,west,3,$154.73 ,464.19
13954,6/1/2024,clothings,north ,1,$166.46 ,166.46
13955,5/4/2024,clothings,west,8,$53.19 ,425.52
13956,3/6/2024,books,north ,9,$28.66 ,257.94
13957,2/14/2024,Home goods,north ,9,$25.97 ,233.73
13958,3/23/2024,toys,west,5,$151.74 ,758.7
13959,5/1/2024,sports,south,2,$102.12 ,204.24
13960,1/24/2024,sports,south,,$183.24 ,
13961,6/13/2024,sports,south,6,$42.29 ,253.74
13962,6/22/2024,clothings,south,8,$84.64 ,677.12
13963,4/9/2024,Electronics,west,8,$49.22 ,393.76
13964,4/12/2024,Home goods,south,4,$47.47 ,189.88
13965,6/1/2024,clothings,north ,9,$37.51 ,337.59
13966,5/23/2024,clothings,north ,1,$168.37 ,168.37
13967,2/11/2024,books,west,4,$130.72 ,522.88
13968,2/21/2024,Home goods,east,3,$52.93 ,158.79
13969,3/15/2024,Electronics,south,1,$194.64 ,194.64
13970,4/9/2024,sports,south,,$198.56 ,
13971,2/12/2024,toys,east,6,$173.55 ,1041.3
13972,3/16/2024,clothings,south,8,$81.12 ,648.96
13973,6/6/2024,clothings,south,7,$56.54 ,395.78
13974,2/9/2024,sports,west,2,$161.74 ,323.48
13975,3/2/2024,Electronics,south,3,$184.60 ,553.8
13976,5/12/2024,sports,north ,4,$104.64 ,418.56
13977,3/30/2024,Home goods,west,3,$163.60 ,490.8
13978,4/22/2024,clothings,east,2,$149.20 ,298.4
13979,5/16/2024,books,west,10,$68.13 ,681.3
13980,1/23/2024,books,west,,$134.59 ,
13981,1/31/2024,toys,east,5,$82.64 ,413.2
13982,2/19/2024,sports,east,3,$93.66 ,280.98
13983,1/18/2024,clothings,west,,$158.03 ,
13984,1/21/2024,Electronics,south,5,$181.10 ,905.5
13985,3/28/2024,Electronics,east,2,$57.69 ,115.38
13986,1/9/2024,Electronics,north ,9,$55.87 ,502.83
13987,5/27/2024,clothings,south,9,$188.72 ,1698.48
13988,4/4/2024,clothings,east,4,$37.69 ,150.76
13989,2/1/2024,Electronics,east,9,$17.73 ,159.57
13990,6/19/2024,Electronics,south,8,$167.85 ,1342.8
13991,4/10/2024,Electronics,west,8,$156.78 ,1254.24
13992,3/11/2024,Electronics,west,10,$133.50 ,1335
13993,1/17/2024,toys,north ,5,$50.28 ,251.4
13994,6/9/2024,clothings,west,1,$23.04 ,23.04
13995,4/19/2024,clothings,south,2,$98.36 ,196.72
13996,2/12/2024,Home goods,south,3,$97.55 ,292.65
13997,1/11/2024,sports,east,5,$163.46 ,817.3
13998,6/21/2024,Electronics,north ,1,$46.26 ,46.26
13999,6/18/2024,books,north ,9,$48.50 ,436.5
14000,2/20/2024,books,south,4,$178.09 ,712.36
14001,2/3/2024,books,west,9,$134.00 ,1206
14002,5/7/2024,toys,east,5,$38.95 ,194.75
14003,3/3/2024,clothings,north ,6,$172.90 ,1037.4
14004,6/1/2024,Home goods,west,10,$23.86 ,238.6
14005,5/5/2024,books,north ,9,$166.04 ,1494.36
14006,2/6/2024,clothings,east,9,$128.18 ,1153.62
14007,3/22/2024,Electronics,east,,$196.10 ,
14008,5/23/2024,Electronics,north ,1,$56.32 ,56.32
14009,4/2/2024,Electronics,north ,1, Thirty ,
14010,4/9/2024,Electronics,south,2,$21.56 ,43.12
14011,4/12/2024,books,west,6,$107.60 ,645.6
14012,3/14/2024,toys,north ,2,$71.98 ,143.96
14013,4/18/2024,clothings,south,3,$161.57 ,484.71
14014,4/25/2024,Electronics,south,2,  ,
14015,5/30/2024,Home goods,north ,8,$59.91 ,479.28
14016,6/15/2024,books,north ,4,$120.37 ,481.48
14017,4/16/2024,clothings,north ,7,$186.82 ,1307.74
14018,5/13/2024,toys,south,4,$140.70 ,562.8
14019,2/11/2024,Electronics,south,6,$57.00 ,342
14020,2/15/2024,Electronics,west,9,$27.67 ,249.03
14021,1/15/2024,sports,north ,10,$151.48 ,1514.8
14022,4/27/2024,toys,west,8,$187.68 ,1501.44
14023,1/2/2024,sports,south,3, Thirty ,
14024,5/17/2024,toys,west,2,$162.58 ,325.16
14025,5/27/2024,sports,south,5,$59.42 ,297.1
14026,6/30/2024,Electronics,south,3,$24.62 ,73.86
14027,5/30/2024,clothings,east,7,$186.86 ,1308.02
14028,1/16/2024,sports,south,3,$170.84 ,512.52
14029,2/2/2024,Electronics,south,4,$195.36 ,781.44
14030,4/12/2024,Home goods,west,10,$112.96 ,1129.6
14031,4/20/2024,sports,south,1,$40.53 ,40.53
14032,2/1/2024,Electronics,south,1,$14.39 ,14.39
14033,5/10/2024,toys,east,3,$92.05 ,276.15
14034,2/23/2024,clothings,west,2,$171.15 ,342.3
14035,1/7/2024,Home goods,west,7,$169.45 ,1186.15
14036,2/13/2024,toys,north ,8,$40.05 ,320.4
14037,1/31/2024,Home goods,west,5,$38.28 ,191.4
14038,2/20/2024,Electronics,east,8,$156.18 ,1249.44
14039,4/20/2024,Electronics,east,10,$151.01 ,1510.1
14040,2/5/2024,toys,south,1,$189.65 ,189.65
14041,1/3/2024,Electronics,east,9,$156.17 ,1405.53
14042,5/3/2024,toys,south,10,$95.11 ,951.1
14043,2/11/2024,sports,east,7,$74.21 ,519.47
14044,2/3/2024,toys,east,4,$74.91 ,299.64
14045,1/18/2024,books,north ,10,$154.55 ,1545.5
14046,5/10/2024,sports,east,2,$11.86 ,23.72
14047,1/17/2024,clothings,west,9,$192.26 ,1730.34
14048,2/27/2024,books,east,5,$63.37 ,316.85
14049,2/25/2024,clothings,west,3,$102.79 ,308.37
14050,3/31/2024,toys,south,8,$94.76 ,758.08
14051,6/21/2024,Home goods,north ,7,$80.57 ,563.99
14052,5/13/2024,books,south,4,$66.77 ,267.08
14053,5/18/2024,books,west,4,$116.23 ,464.92
14054,1/16/2024,sports,north ,10,$119.95 ,1199.5
14055,4/3/2024,Electronics,north ,1, Thirty ,
14056,5/15/2024,Home goods,north ,10,$146.89 ,1468.9
14057,5/20/2024,toys,east,8,$149.63 ,1197.04
14058,5/26/2024,Electronics,north ,8,  ,
14059,6/23/2024,books,north ,8,$120.50 ,964
14060,4/9/2024,books,west,2,$92.14 ,184.28
14061,5/27/2024,toys,west,2,$46.87 ,93.74
14062,2/27/2024,toys,south,6,$54.48 ,326.88
14063,5/22/2024,Electronics,west,7,$78.97 ,552.79
14064,3/18/2024,Home goods,north ,6,$58.54 ,351.24
14065,5/5/2024,books,east,9,$197.99 ,1781.91
14066,1/23/2024,books,south,9,  ,
14067,4/14/2024,sports,south,5,$146.63 ,733.15
14068,3/6/2024,books,north ,8,$144.70 ,1157.6
14069,4/17/2024,Electronics,north ,10, Thirty ,
14070,4/24/2024,books,east,7,$74.02 ,518.14
14071,4/2/2024,books,north ,6,$164.75 ,988.5
14072,1/15/2024,Electronics,east,10,$106.88 ,1068.8
14073,5/23/2024,clothings,north ,4,$198.51 ,794.04
14074,1/18/2024,clothings,east,10,$127.40 ,1274
14075,1/25/2024,clothings,south,8,$157.57 ,1260.56
14076,3/6/2024,Home goods,west,10,$190.65 ,1906.5
14077,1/27/2024,toys,east,2,$60.53 ,121.06
14078,3/12/2024,Home goods,east,6,$172.92 ,1037.52
14079,1/22/2024,sports,south,4,$65.88 ,263.52
14080,1/5/2024,Electronics,west,9,$45.61 ,410.49
